comment;author;author_id;date;likes;video_id
Kaos By bang ripiu??;@snackpolos_id5388;UCq2dKX0M9vKnpPIfy_O8GRQ;2025-03-21T19:25:20Z;0;X4zat0Jc60s
nunggu review galaxy a56;@jangarhulu6426;UC1M3FjQA36orEGGO2WQc-3Q;2025-03-21T19:21:41Z;0;X4zat0Jc60s
i qoo 13 kemana bro?;@fird9039;UCCzK963vnF7eIaO3jQjmbQw;2025-03-21T19:18:25Z;0;X4zat0Jc60s
knp di 3jt iqoo z9 ngga masuk bang;@Topsoil_ts;UCcCM4hcOa33_m56u08bvSbg;2025-03-21T19:16:48Z;0;X4zat0Jc60s
Kapan review Samsung A56 bang 🙏;@AbahHerry-r1p;UCVZwYVt-2CZKpCveCSyEE5g;2025-03-21T19:15:21Z;0;X4zat0Jc60s
"Alhamdulillah nonton video rekomendasi tahun ini bisa sambil pake ip 16 pro max 13:31 ,gak pernah kepikiran sebelumnya

One of the best hp yg pernah saya coba dalam hidup,batrenya awet parah,suhu adem,chipset ngebut,kasta tertinggi hp yg pernah saya coba🥲";@typical0077;UCGHmaVOR6alx73tuIZZJ99A;2025-03-21T19:15:20Z;19;X4zat0Jc60s
"oppo x8 basic juga ngebut,irit, adem
bisa split screen, copy file ke windows ga ribet";@wongpandai;UC4nmHkfMtaOmzs6MQpMqkEg;2025-03-22T06:24:25Z;0;X4zat0Jc60s
Saya juga Alhamdulillah nonton masih bisa nonton video rekomendasi tahun ini, walaupun belum pernah bisa beli hp rekomendasi dari tahun ke tahun 😂😂😂😂😂😂😂;@duniaitudatar9017;UCbUsZuq_ehlnuiZXGrK5nyw;2025-03-22T06:24:27Z;0;X4zat0Jc60s
​@@wongpandaikalo dia mampu beli kan gak masalah, kenapa harus dibanding² kan lagi? bg david aja bilang hp flagship gk perlu mendang mending lagi 😂;@me_cheeyo;UCijt58cZ7r8hfTAIMkCRieQ;2025-03-22T18:25:23Z;0;X4zat0Jc60s
"@@me_cheeyo 
1. tidak ada yg mempermasalahkan siapapun, membeli apapun
2. saya memberikan sudut pandang saya dengan perbandingan, jika cuma begitu aja ada yg tersinggung, bukan masalah saya
3. just agree to disagree if you are smart enough";@wongpandai;UC4nmHkfMtaOmzs6MQpMqkEg;2025-03-22T18:32:58Z;0;X4zat0Jc60s
Rekomendasi kopi sachet jarga 1-2rb pemenangnya adlh kapal api spesial mix;@obinvm;UCKIlilsojgbFbQWsF-OOvGg;2025-03-21T19:13:58Z;1;X4zat0Jc60s
Bang david bisa sedikit berbagikah.Hp sy hilang d curi saat sedang on driver online untuk beli lagi tidak bisa beli lagi sampai mobil d tarik lagi yg punya mobil.jd gkda penghasilan di jakrta.trmksh semoga smkin lncar rizki ny bg david;@iyanugayana5412;UCJNHbshwvU48POmTFMqUV9A;2025-03-21T19:11:39Z;0;X4zat0Jc60s
Infinix note50pro cashback jadi sekitar 2.9jt. Cuman desain kameranya bikin minder;@obinvm;UCKIlilsojgbFbQWsF-OOvGg;2025-03-21T19:11:07Z;0;X4zat0Jc60s
"Setuju sih sama david...colorOS emang lebih mateng dripda HyperOS. Terlebih pernah pake 2nya. Apalagi soal efisiensi baterai dimana hyperOS boros bngt
Mudah2an paling tidak khusus flaghsip xiaomi untuk software harus di matengin lagi..soalny secara hardware udh bgus";@zeathmesshinoda3898;UC4lRVLREH-DPbDGgNYpdr7A;2025-03-21T19:09:58Z;1;X4zat0Jc60s
Baru semalam saya datang ke store iBox katanya bentar lagi sekitar seminggu abis lebaran iPhone 16 resmi rilis dan semoga saja tidak melenceng lagi 😊;@vhiagra;UCwCX9YeIRpk6KoatgJlF3kQ;2025-03-21T19:03:13Z;3;X4zat0Jc60s
Mau ganti samsung A72, kira2 ganti apa yah?? saran nya dong om;@aberciomuttaqi307;UCCc_kO9tEM-MrtSOvr0VxFg;2025-03-21T18:58:26Z;0;X4zat0Jc60s
Pliss doain pingin beli Infinix note 50 pro 😊;@fauzychaniago9233;UCs_tZ8FrQWTep9Sc4iHLx9w;2025-03-21T18:58:04Z;0;X4zat0Jc60s
Nonton pake mi14t🎉🎉;@AhmadFauzi-t7p9b;UCeiA7T6SPR0NtvHEc4OkQ0g;2025-03-21T18:56:15Z;0;X4zat0Jc60s
Saya cuma bisa beli kopi kapal api nya,,,, serenceng 😂😂😂😂;@bennyyulianto2357;UCUg5y41faOYb9LwYsCPC1mQ;2025-03-21T18:56:05Z;0;X4zat0Jc60s
bang ga review legion go s kahhhh;@luqman_hakim3941;UChIrG_8cXd2MMZ1TjK_cxXQ;2025-03-21T18:55:59Z;0;X4zat0Jc60s
"pdahal udh niat bgt mau beli hp buat lebaran
ehh gk tau nya uangnya kepake buat beli sawah";@cangcimen4265;UCOs8vZ3RaUAUcEYmaAUAOGg;2025-03-21T18:53:49Z;1;X4zat0Jc60s
tim yg cuman liat² doang tapi ngga pernah ganti?😭;@dekasloww1793;UC4zl6pJR_cJhO_snfTjJ8Ew;2025-03-21T18:53:48Z;0;X4zat0Jc60s
"Kesimpulan : 
- Hp 0 - 1,5 Juta = Redmi 14C *8/256GB
- Hp 1,5 - 2 Juta = Infinix Hot 50 4G *6/256GB
- Hp 2 - 3 Juta = Tecno Camon 40
- Hp 3 - 4 Juta = Infinix Note 50 Pro
- Hp 4 - 5 Juta = POCO X7 Pro
- Hp 5 - 6 Juta = Xiaomi 14T 5G *12/512GB
- Hp 6 - 8 Juta = Vivo V40 -  Vivo V50 - Samsung A56
- Hp 8 - 10 Juta = Xiaomi 14T Pro *12/512 - Asus Zenfone 11 Ultra
- Hp 10 - 15 Juta = Oppo Find X8
- Hp 15 Jutaan++ = Xiaomi 15 Ultra, iPhone 16 Pro, Samsung S25 Ultra, Sharp Aquos R9 Pro, ROG Phone 9 Pro, & Vivo X200 Pro.";@BangBC;UCu7fP48AzK8jq9ue4FEkznA;2025-03-21T18:53:39Z;378;X4zat0Jc60s
tapi kalau buat gaming bagus yg mana;@zomking2954;UCftqrStpVfAdyp0YpFgCOyw;2025-03-22T09:00:04Z;5;X4zat0Jc60s
Xiaomi 15 ultra bang. Aku juga pake​@@zomking2954;@andremarquez5228;UCjyh_P04YxYGZYyGLQ-3IGg;2025-03-22T09:05:35Z;0;X4zat0Jc60s
@@zomking2954 di Sesuaikan ke Budget kakaknya aja, Kalau Budgetnya Unlimited gas ke Rog Phone 9 Pro Biar Kesan Gamingnya Lebih Ketara...;@BangBC;UCu7fP48AzK8jq9ue4FEkznA;2025-03-22T09:06:39Z;0;X4zat0Jc60s
@@zomking2954 poco x7 pro, udh dapet chipsset seharga 10 juta+ di harga 5 juta (mtk dimensity 8300);@aliffafajrieadilla5156;UCacMN5dZzgha5dpeY2mhg-w;2025-03-22T17:23:30Z;0;X4zat0Jc60s
@@Jzxya_s Cari yg Paling Pas ke Budget aja kak.;@BangBC;UCu7fP48AzK8jq9ue4FEkznA;2025-03-22T18:24:39Z;0;X4zat0Jc60s
Ok bismillah Infinix hot 50😊;@SapaAjaZall;UClPE8nyqx6ZulvEZPbJ53lA;2025-03-21T18:52:28Z;0;X4zat0Jc60s
Udah beli kemarin poco x7 pro. Beli bukan fomo tapi vivo v15 mati total krna wajar buat kerja dari thn 2019;@ariansyah5581;UCPkowRCGi_uTyZWAoAJ-GwA;2025-03-21T18:52:26Z;0;X4zat0Jc60s
Bang di kategori 3 jutaan OPPO A5 Pro bisa jdi pilihan juga gk ? Tolong dong bantu jawab yg tau wkwkw;@awaluddinlubis4654;UCUK80LTBcB5EKg236PXJFjw;2025-03-21T18:49:03Z;1;X4zat0Jc60s
Redmi note 14 pro+ ga masuk ya...;@armandpattinson;UCZJeD1Umb4zQWkxmaWmdoBw;2025-03-21T18:47:24Z;0;X4zat0Jc60s
Aku yang selalu nonton di channel ini tapi bertahun-tahun nda pernah ganti HP😢;@marjuni791;UCb0mCZV991DOE244Xo1_O8w;2025-03-21T18:45:57Z;0;X4zat0Jc60s
Kak hp samsung a55 vs a56 dong kak;@forever8316;UCiXaQ0weiJAa1dAx3B2hGIw;2025-03-21T18:44:55Z;0;X4zat0Jc60s
Infinik GT 20 pro gk ad kah;@ahmadnadstarofficial;UC6B3jDIaADjgAIA5dfH9SPQ;2025-03-21T18:44:31Z;0;X4zat0Jc60s
Kopi kapal api kemanisan, soalnya gue sendiri uda manis 😎;@jimmyhopkins4738;UC1oAMO9CZzX3uTEggZwOEEw;2025-03-21T18:44:25Z;0;X4zat0Jc60s
iqoo 13 masuk kelas brpa yaaa 😅;@FerdiAhmad17;UCa27g1X22T3qZbhGtZECj4Q;2025-03-21T18:44:04Z;1;X4zat0Jc60s
"Doakan guys aku mau beliin ayah ibu aku Samsung A06 buat hadiah lebaran
Semoga cocok";@IsyHannn;UCC1e0rMoeb6l19SDGBrHWeQ;2025-03-21T18:43:36Z;0;X4zat0Jc60s
review infinix gt ultra dong bg,,yang katanya chipset tertinggi;@dedisupriadi1490;UCr4SL7edZQ7Lz2op7t-2O-Q;2025-03-21T18:42:52Z;0;X4zat0Jc60s
kenapa yah samsung a55 5g ga pernah masuk kategori 🤔;@raeWyIraa;UC3PX5vx1yh6OPv7LOHl_7IQ;2025-03-21T18:35:52Z;0;X4zat0Jc60s
"Haha😂😂 si sok kegantengan infinix note50 gamasuk rekomendasi,, paling 3-4bulan udah anjlok tuh harganya makanya jangan sok""an naikin harga kemarin pas event 12.12 generasi sebelumnya note40 dijual 2jutaan eh,,, pas udah langka stoknya malah naik lagi keharga awal launchingnya 2,5jtaan, emg sih speknya tetep bagus tapi kurang sreg aja gitu udah turun harga malah naik lagi mentang"" direkomendasiin gadgetin😅 emg brand infunukmu sekuat apa bisa seenaknya naikin harga. Dulu pernah kejadian juga 2022 di galaxy A52S pas divideo rekomendasi gadgetin lebih rekomenin A52S ketimbang A53 yg baru rilis, alhasil semua toko naikin harga A52S tapi,,, ada tapinya yah brandingnya samsung dimana"" org udah kenal sama samsung merk anfroid terkuat software terbaik bahkan nomer 1, gw pun dulu beli A52S diharga 7-jutaan  yah kata sebagian org overprice tapi dibandingin A53 emg lebih bagusan A52S karna pake snapdragon, eh balik ketopik ke brand kepedean nanti kalo harga note50pro udah turun jangan dinaikin lagi mentang"" direkomenin gadgetin ingat!! Lu itu infinix bukan samsung software apdate aja masi pendek minimal panjangin dulu update softwarenya minimal sama kek samsung baru bisa turun naikin harga seenak pantatmu😂😂";@topberita6706;UCLBD9ARG-M8xwS5BxYxfwUg;2025-03-21T18:34:15Z;0;X4zat0Jc60s
Bang rog 9 review bang;@Sneakers45;UCNJd_00Bl_RWHSBmCapQADA;2025-03-21T18:30:23Z;0;X4zat0Jc60s
bang coba recommend iPhone ter worth'it buat lebaran;@ikhwan6054;UCuP6101vgLZAaQTbzqUL_fw;2025-03-21T18:29:43Z;0;X4zat0Jc60s
BANG BAGI 1 HP NYA WKWKWKWKKKK;@kelurahanpekalipan;UCCif1R_L39DPmcVzx527ggw;2025-03-21T18:28:22Z;0;X4zat0Jc60s
Pakek 14t pro emg se mantap itu😊;@puragustutuan8205;UCTwfZ8BPgqdg2iPT-luYCZg;2025-03-21T18:27:24Z;0;X4zat0Jc60s
Bg , review samsung a36 sama a56 bg 🙏;@yolaanggraini7087;UCEu1GzBc7xuF7AhDDyCvdsQ;2025-03-21T18:24:18Z;0;X4zat0Jc60s
Bang gw TT in 16 pro nya ama 12 PM wkwkwk 😂😂😂;@erickpradhana3016;UCTcZoyNn5KcAJ4AjGRoylsg;2025-03-21T18:22:54Z;0;X4zat0Jc60s
Alhamdulilah, akhirnya rekomendasi edisi lebaran di tahun 2025 muncul😊;@roniipang2802;UC2GY-CP0b_4dK5yMGu7xgUw;2025-03-21T18:20:12Z;0;X4zat0Jc60s
Baru bisa nonton doang nih;@ahmadmanzhorun6042;UCwXX8yUiw4wS4VO9a38apqg;2025-03-21T18:18:46Z;0;X4zat0Jc60s
laptop terbaik buat lebaran 2025 banggg;@nurayandraa;UChPXtKZ3wiYLped-Wkw6Bmw;2025-03-21T18:13:38Z;3;X4zat0Jc60s
Recomend HP gaming buat lebaran dong bang David, dari harga 1 jt dan seterusnya bg;@lossantos1337;UCncLp9N1GQiqIICe50Palvg;2025-03-21T18:12:09Z;0;X4zat0Jc60s
Samsung s24 reguler ga rekomen kah bang ?;@xeongaming201;UCqdqi84r5sSln-qPD5oe41A;2025-03-21T18:12:07Z;0;X4zat0Jc60s
iqoo z9 g nongol yah;@yandibanar6889;UCBwRjZErxJFLvZD3TsDg24Q;2025-03-21T18:11:58Z;0;X4zat0Jc60s
Sampai sekarang saya masih pengen pakai iPhone XR, karena penasaran dengan spek nya buat game;@mr.bandits2818;UC_h7pToIGGyPnlQO0m-xoVg;2025-03-21T18:09:41Z;0;X4zat0Jc60s
Bang kalo saya pengen hp yg 15 jt itu yg mana ya ??? Tapi saya ga punya uangnya 😔;@hendryvaballatax381;UCNn6-zQF5cuTK39MfXpD7iQ;2025-03-21T18:09:39Z;0;X4zat0Jc60s
Realme ama tecno blm masuk nominasi yaa bang 😂😂😂;@Chanelsukasuka746;UCexDMND7Lhe00F9dagDuCmg;2025-03-21T18:08:39Z;0;X4zat0Jc60s
Rencana malah mau beli mantan Flagship Samsung S21, harganya udah 3,5jtan 😁;@indronesiaaatv7636;UCBIRCw-8uyoYZ6uJHhvyjOA;2025-03-21T18:08:21Z;0;X4zat0Jc60s
Masih setia pakai poco x6pro 😊;@AkunKedua-sz1vf;UCIIoavXmWSchhkgogpsnQlw;2025-03-21T18:05:22Z;1;X4zat0Jc60s
Bang, samsung a56 belum ada review nya kah,,?;@YusufUsman-x6h;UChfZiirdLp5CSXuMG2F6IYw;2025-03-21T18:03:08Z;0;X4zat0Jc60s
Okkkkkkkkkkkkkkk;@qbquantumbee;UCx3AplrPabaggZAtutiwVEQ;2025-03-21T18:02:43Z;0;X4zat0Jc60s
Infinix GT20 pro gak bang?;@Crazynatanofficial;UCJOHSMGFOtS2cbeQcDAPWGg;2025-03-21T17:58:37Z;0;X4zat0Jc60s
Yash infinix note 50 pro emang se worth itu, apalagi kemaren dapet di harga 2,7;@SaturnAddict;UCsVTzgH5YGO9M5PSg3ITBfA;2025-03-21T17:56:27Z;0;X4zat0Jc60s
zenfone 11 ultra gk masuk nih? soalnya turun jadi 7 jutaan;@fikrihaikal978;UCxh0iDifb4y3UhRf0jsAazw;2025-03-21T17:55:50Z;0;X4zat0Jc60s
"Alhamdulilah udh kebeli semua nya 



Kopi bubuk 
Kopi gula 
Kopi gula aren
Kopi mix 

Kapal api emang fiks";@HambaGila;UCpnCkb4nPuDRpnfg1NyhJcg;2025-03-21T17:54:03Z;1;X4zat0Jc60s
Menurut saya kalo mau beli hp di hargaan 4jtan yang tahan banting🗿, bisa di rebus🗿  . Bisa di bikin jadi palu🗿. Bisa buat jdi bahan bangunan🗿 mending beli honor x9c;@yai_sano9756;UCMkjnHJ4JG5VOL5LayP1mAQ;2025-03-21T17:53:16Z;1;X4zat0Jc60s
Itu mau beli hp atau beli Batu🗿;@GustiGusti-d7p;UCDZtd1AwFlrBUns29YWjlgQ;2025-03-22T09:35:24Z;0;X4zat0Jc60s
@GustiGusti-d7p  hp spek kuli bangunan 🗿;@yai_sano9756;UCMkjnHJ4JG5VOL5LayP1mAQ;2025-03-22T09:50:58Z;0;X4zat0Jc60s
ka david kalo ip 13 di harga 5 jt an masih worth it ga ya?;@namdosan4854;UCeAIrXsgaSuizEAAdsaKncg;2025-03-21T17:52:57Z;0;X4zat0Jc60s
Ada merk hp xxx ?😂😂;@goodideaofficial8620;UCrC5jv9kVY9AuVMdTxIlOPw;2025-03-21T17:50:59Z;0;X4zat0Jc60s
Infinix gt 20 pro mana?;@Luis09076;UC1Ob1NSs2AfivJfqoufUHLg;2025-03-21T17:50:59Z;0;X4zat0Jc60s
X3P nyimak adik X7P😅;@recgamer55;UCrC9ycQSAC8TW7eZgaYkEpA;2025-03-21T17:47:59Z;0;X4zat0Jc60s
Ntah udah berapa banyak hp louncing saya dei 2019 sampai sekarang gak ganti ganti masih bertahan di realmi 3 malahan di pake ngojol😂;@almahameru9483;UCDGYUwgDxiSbZTVL3Q8AfzQ;2025-03-21T17:47:13Z;0;X4zat0Jc60s
Tim beli hp bekas 😢;@rifkiaho2505;UCtsWLLxhRnPKJQcl_vDvG9g;2025-03-21T17:45:38Z;0;X4zat0Jc60s
"1. Hot 50
2. Camon 40
3. Note 50 pro
4. Vivo 50
5. X7 pro
6. 14T
7. Oppo find x8


Setuju, david kompeten dlm menilai";@goara-p3p;UCdz0STNBPQA_ymcB7nbtgUw;2025-03-21T17:45:27Z;0;X4zat0Jc60s
"1-3 transision
4 xiaomi
5 BBK";@goara-p3p;UCdz0STNBPQA_ymcB7nbtgUw;2025-03-24T16:06:13Z;0;X4zat0Jc60s
versi smartwatch dong bang;@rizkigatrarovino363;UC1mwZS-ktpNMBIaQaoMiw0g;2025-03-21T17:44:33Z;0;X4zat0Jc60s
"Low-end=Xiaomi
Mid to low=Transsion
Mid to high=Poco
Upper Mid=Xiaomi
Flagship Killer=Poco/Xiaomi
Flagship=BBK";@ApelKroak-e6j;UCJPcJKJBBTwEmjUeA9LAINQ;2025-03-21T17:44:29Z;0;X4zat0Jc60s
Vivo v40🖐;@mrfchannel4682;UC6Bo2syuAoIOxusAI-cIX8g;2025-03-21T17:43:03Z;2;X4zat0Jc60s
Bang david, rekomendasi buat laptop dong, dari termurah sampe ke mahal😊;@KAGURAA_ARD;UCxJRVfZTK42KxUxtBtGiTlQ;2025-03-21T17:40:19Z;0;X4zat0Jc60s
udah 5 th belum ganti hp 🙂‍↔️😑😑😑;@siwodharma24;UCTAjyy78TbBW5l26mZTCmZA;2025-03-21T17:38:59Z;0;X4zat0Jc60s
Ada yg tau ga guys infinix note 50 pro ku ML nya ga kebuka frame rate 90fps, gimana cara unlocknya ya😢;@revanosaputra4850;UClrLNNt_MIhdhzRjsF8BHSw;2025-03-21T17:38:06Z;0;X4zat0Jc60s
Transsion kayaknya bisa nekan harga karena masih bertahan di Helio G99/100 jadinya ya bisa jual lebih murah dikala kompetitor minimal udah pake chipset 5G;@ApelKroak-e6j;UCJPcJKJBBTwEmjUeA9LAINQ;2025-03-21T17:35:54Z;0;X4zat0Jc60s
Xiaomi 14T yg 256 discond lagi bg;@muzammilimron2685;UC71yPP11ycZGbJCT3RA1pZw;2025-03-21T17:35:29Z;0;X4zat0Jc60s
"Bismillahirrahmanirrahim di akhir april kebeli poco x7 pro atau redmi note 14 pro 5G, aamiin ya rabbal alamin 🤲 

Udah ga tahan pengen upgrade dari infinix note 30 demi kebutuhan ngonten 😢";@onelzmv1808;UCFUMwDkfVg87IH2W8YJPgsw;2025-03-21T17:34:59Z;2;X4zat0Jc60s
NUNGGU SAMSUNG A56;@Pascollucu;UCjWfzSChTzvV0L9_0RTlVmw;2025-03-21T17:34:33Z;0;X4zat0Jc60s
"MI FANS 🔥🔥🔥

setiap tahun berganti tetep pake xiaomi....kelas MIDRANGE Atas yg TAHAN GEDORR 🔥🔥";@MNugroz19;UCSnf8_U2fL1T9GQNwp3JpnA;2025-03-21T17:34:04Z;0;X4zat0Jc60s
lebaran tahun 2025, aku beli infinix hot 50 pro plus ,,😁;@agushermawan_snc;UCMerwA0TMKxTLBmZBIisVmg;2025-03-21T17:33:46Z;0;X4zat0Jc60s
Iqoo 13 ga laku kah bang david?;@muhammadyudhapratama3540;UC3KMaq-TCFG_hZAWZwgAvzg;2025-03-21T17:33:45Z;0;X4zat0Jc60s
"2025 bagi saya memang saatnya ganti hape, soalnya terakhir beli hp baru itu di 2021 (Redmi 9T) 

Dan jatuh ke Moto G45 5G, karena udah liat review nya sana sini termasuk di gadgetin :)

Moga awet dipake tahunan. 👏";@aliaminudin;UCw6ku9LoF-uG0sERA3Qax2w;2025-03-21T17:32:43Z;1;X4zat0Jc60s
Sudah pakai Xiaomi 14t nih;@ahmadkhaerudin5075;UClDBkgenNaw8nXNjLjN_2TQ;2025-03-21T17:30:53Z;0;X4zat0Jc60s
Bg Samsung a56 5g;@MvaldyZharfan;UCK8GDRDvAvUnZjpq6c_l2bw;2025-03-21T17:30:24Z;0;X4zat0Jc60s
12:22 yaelah bang, niat mau nyari hp malah diingetin lagi;@bastraa6595;UC8J1DOXkXrxe8wXXZO7a2AA;2025-03-21T17:28:54Z;0;X4zat0Jc60s
Bang david, baru banget 3 hari kemarin pegang 14T pro, asik sih tapi kalau disuruh milih saya lebih pilih iqoo 13 hahahaha, ga kesampaian beli padahal beda dikit harganya, pengen pegang hp baru cepet soalnya mlbb turun season, jadi lebih pilih yang deket dan bisa pick up dari tokped ajaa😢;@ghulshere;UCaEm0gKSw3TUGeoZY-Rb0Og;2025-03-21T17:28:26Z;1;X4zat0Jc60s
Yang di tunggu-tunggu;@agengsaridanmiqdad8740;UCeuN8eum4V6Eq46h6TTIvhw;2025-03-21T17:27:31Z;0;X4zat0Jc60s
Kalo saya penggemar OPPO tapi  apapun brand HP nya saya akan beli kecuali Samsung, kalo chipset nya SNAPDRAGON dan GPU nya Adreno. bahkan Oppo Find X8 pro aja saya gak tertarik Sebagus apapun Mediatek saya gak suka ntah kenapa padahal di Nano Review masih di top 1 lama.;@comradeeeee;UC__IJKsdeqdNzthQ62vuHsg;2025-03-21T17:26:48Z;0;X4zat0Jc60s
Revieww TANK PAD bang;@muhamadmisbahulfalah7844;UC6YxLDgtFvV8PVv-RvY9NZQ;2025-03-21T17:26:25Z;0;X4zat0Jc60s
bg David request dong bahas fenomena Lightsiber yang kena di HP samsung akhir-akhir ini.;@idedobe;UCCVt76kl1efI7H-iFIVCCJw;2025-03-21T17:26:12Z;0;X4zat0Jc60s
Semoga tahun ini pake IP 14 pro ,amin;@AchmadRipaldi-li5sg;UCD78Lst8hdFArMj8f49Gz9A;2025-03-21T17:24:34Z;0;X4zat0Jc60s
cpet amat bang tgl 27 kan pofo f7 rilis;@ianzulfian5242;UCwzRKE1eVPbqLbS-51oVj_A;2025-03-21T17:22:55Z;0;X4zat0Jc60s
Saya beli realmi not 10 pro karena lihat rekomen om davit nih,,,;@priasnami;UCC2YrmD3lt8r1RhRl5VMe8g;2025-03-21T17:22:21Z;0;X4zat0Jc60s
Bang cara buat video panjang di hp 13 t gimana ya untuk update 2.0.? Tolong bntu jawab gaes;@AndreanMaulanaaqbar;UCW3EixxVjBShK09XLwkQYcA;2025-03-21T17:22:19Z;0;X4zat0Jc60s
Gw penasaran kenapa iqoo 13 gamasuk;@erwinmania9531;UCBrmUspeNvaeIQ1A6-ZWQEA;2025-03-21T17:21:36Z;0;X4zat0Jc60s
😍;@Mundingteam13;UCK0BeOASf1W_Kuc5iK5CmYQ;2025-03-21T17:21:25Z;0;X4zat0Jc60s
video 4K 30fps HP nama?;@EksanTuli;UCOEzml3dkVSk0qzHkJmJmnw;2025-03-21T17:20:44Z;0;X4zat0Jc60s
Tim yg pake hp sejak 2018 belom pernah ganti, Alhamdulillah belom pernah service meskipun batre udah mlendung besar, lcd suka lepas/copot dr frame, powerbank jadi batre utama😅, tapi malah udah ngebeliin emak & bapak hp baru walau ga bagus² banget 😊;@jokosupri10;UCPZazjAtGR2nKHQlI8FmeWg;2025-03-21T17:19:48Z;3;X4zat0Jc60s
Pake hp apa bang kuat bgt hehe;@abyibra100;UCm69kYa0y66LGYoawDHYCHA;2025-04-08T03:18:03Z;0;X4zat0Jc60s
@abyibra100  oppo bang wkwk;@jokosupri10;UCPZazjAtGR2nKHQlI8FmeWg;2025-04-22T19:28:19Z;0;X4zat0Jc60s
singkat padat, duit panas;@neymargapakejr;UCGEJIswZBgN9kR0Mn5Hn_Pg;2025-03-21T17:19:11Z;1;X4zat0Jc60s
Bang coba review vivo y04;@WidyaYulianti-b8c;UCaxXXZ5zXo_9ZGpFCV7YrkA;2025-03-21T17:18:04Z;1;X4zat0Jc60s
Bismillah x7pro;@iskandarn.h6788;UCvZlaIeEuwJERwfQOQVKpHw;2025-03-21T17:17:44Z;0;X4zat0Jc60s
Selesai unboxing hp nya di jual gak itu bos;@tukimansetu6980;UC56XuPIKHCMBCRMYTR-GZvw;2025-03-21T17:17:23Z;0;X4zat0Jc60s
kalo rekomendasi di kategori 3-4 jt-an yg 5G, apa ya bang? tadi kan ngerekominnya yg 4G aja. Dilema milih soalnya.. hehe;@KKN.29TematikUnmuhJember-iv4pd;UCrcrzt9ybaEnd3EsKKw-ZfQ;2025-03-21T17:16:48Z;1;X4zat0Jc60s
2:50 jasa skip;@keyyan25;UCWWa9PQzji1fl6Qcpe-UOhA;2025-03-21T17:16:35Z;92;X4zat0Jc60s
14t  hadir;@amugost2001;UClS97Vli12cJ4z33UZLzdyw;2025-03-21T17:16:31Z;0;X4zat0Jc60s
Kasihan iqoo 13;@MuhammadYusuf-nh6jj;UCW_FyhixMlR9M9_IYHK_afA;2025-03-21T17:14:53Z;0;X4zat0Jc60s
ko david plis pake vaselin di bibirnya .... biar ga kering ...semangatttt;@muhammadfathurohim4224;UC0ht6-AcnQV4dz1etefyFFQ;2025-03-21T17:14:43Z;0;X4zat0Jc60s
bismillah semoga kecapai upgradr hp, masih bertahan di poco f4 salah satu rekomen dr bang david bbrpa tahun lalu;@icannn2012;UCwNMeWYDe6awJY8-Ahne81w;2025-03-21T17:14:07Z;1;X4zat0Jc60s
Oppo vivo mengilang dari line;@yongkiprayogaaa;UCINz7ZmJ9P0hCcf9Dhi1UJQ;2025-03-21T17:13:39Z;0;X4zat0Jc60s
Alhamdulillah Sudah Masukin Kranjang Poco X7Pro 5G TINGGAL DI check out ajaaa,,😂;@hilmiabdullah9482;UCUKbKmEo0XB9DsTZM4gt90g;2025-03-21T17:12:51Z;2;X4zat0Jc60s
Lumayan bs lihat harga naik turun tiap hari 😂😂😂😂;@goara-p3p;UCdz0STNBPQA_ymcB7nbtgUw;2025-03-21T17:46:07Z;1;X4zat0Jc60s
bro beli hp online gitu aman gak ya walaupun di official storenya?soalnya gw takutnya sama kurirnya yg gak amanah;@Giffhead_10;UCCWJZjG-sKrSs9U-OluC9fA;2025-03-21T18:05:03Z;1;X4zat0Jc60s
@@Giffhead_10 aman broo,;@hilmiabdullah9482;UCUKbKmEo0XB9DsTZM4gt90g;2025-03-21T19:45:08Z;0;X4zat0Jc60s
Masih setia dengan X80;@akbar.kennedy115;UCRQYNji3FH2eSO_RKRgRywQ;2025-03-21T17:12:38Z;0;X4zat0Jc60s
poco F6 diharga 3,5jt bang itu bnran?;@bocilsesat2364;UCvlabYiwFbGpnmIGVC9rqIQ;2025-03-21T17:10:39Z;0;X4zat0Jc60s
Kagak, Poco F6 masuk 4.5jutaan;@ApaAja-ff2wz;UC7KkyngWlzV8mHNc037RS2Q;2025-03-21T17:28:19Z;0;X4zat0Jc60s
Oppo a 5 pro bg😂;@RISMAYANTI-tx7fy;UCh26zcajd-FEB8dVim4b4AQ;2025-03-21T17:10:05Z;0;X4zat0Jc60s
iqoo 12 enggak masuk kategori ke 9-10jt?;@daffadaffidiraksa3211;UCjtqO9v6Mu0OBGoNCYleWTQ;2025-03-21T17:08:51Z;0;X4zat0Jc60s
12:27 Yg senyum pake x8 🤚;@Mgigih27;UCryCyYyWce-2qKX_t_YqUVA;2025-03-21T17:08:08Z;0;X4zat0Jc60s
wih iqoo tidak masuk;@turboslow4761;UC7YZZhC6biz83-EJFT00-LQ;2025-03-21T17:07:32Z;0;X4zat0Jc60s
Bang tolong dong reiw dong honor  200 pro sama honor 300 pro;@farmbettapontianak6462;UCEPmhkr6LyYsgrzm6e7BKnQ;2025-03-21T17:07:23Z;0;X4zat0Jc60s
Siapa yang nonton doang tapi gak beli 🙋‍♂️🙋‍♀️🙋;@hamburgurz;UC_mT0ezwzNE79qs4ym5bkoQ;2025-03-21T17:07:22Z;2;X4zat0Jc60s
